Cluster_ID,Compound_ID
633,Z448703338
2540,Z17622313
26,Z17622814
100,Z17625222
101,Z595640146
134,Z17622409
26,Z17622906
1025,Z17622934
2539,Z595609486
220,Z17623944
25,Z17623505
26,Z17623512
100,Z17623999
1024,Z17623536
273,Z17625460
99,Z17627325
272,Z17623090
2538,Z595608296
136,Z17621174
26,Z17622144
272,Z17623098
1022,Z595618854
100,Z17624084
1023,Z17626922
632,Z17630243
519,Z17630736
631,Z17629809
386,Z595596284
192,Z17628963
630,Z17629432
629,Z17628999
93,Z17629923
632,Z17628516
628,Z17629052
1017,Z647519874
631,Z17629073
2537,Z17629563
1022,Z595643052
627,Z647843204
93,Z17628196
99,Z17628649
1021,Z595687216
1021,Z595687220
34,Z17629184
1020,Z17628718
1018,Z17629201
2536,Z17629695
1019,Z17630176
99,Z17628776
1018,Z17629732
2535,Z649384302
192,Z17630690
2534,Z17637900
2533,Z1004725906
202,Z17637838
1017,Z647946946
2532,Z595608718
1016,Z17637986
2531,Z17638471
2530,Z17637628
2529,Z595616802
2528,Z854592012
2527,Z17638134
63,Z595682644
101,Z595683630
2526,Z595688988
82,Z595686190
2525,Z595686536
2524,Z1506033822
2523,Z595215662
2522,Z1506041282
2521,Z1883801979
2520,Z595590968
627,Z647476948
2519,Z595220702
2518,Z595199340
954,Z595128568
1015,Z595131276
988,Z992585306
1015,Z595131376
618,Z595207674
2517,Z595131592
2516,Z595131610
1002,Z595195220
1014,Z595142418
82,Z595887822
2515,Z595772018
1013,Z595820390
623,Z595879610
2514,Z1004161286
1011,Z595823296
2513,Z992053132
1012,Z595776042
2512,Z595886720
2511,Z1506396270
2510,Z600498074
2509,Z90815175
2508,Z444903354
254,Z424619288
385,Z600397542
385,Z57514559
385,Z57514569
385,Z57514546
2507,Z28180318
2506,Z90917382
576,Z228156832
2505,Z357045394
2504,Z409958456
626,Z432392268
2503,Z287546242
2502,Z316631424
2501,Z367619956
2500,Z32290833
625,Z287125428
2499,Z263145674
2498,Z395036266
2497,Z397286206
624,Z73243784
2496,Z87653349
984,Z332990484
2495,Z424614336
2494,Z17687805
2493,Z1505877079
2492,Z595819324
713,Z595887096
2491,Z595771532
2490,Z595880158
2489,Z595887228
620,Z595910222
2488,Z1004115262
1011,Z595819766
2487,Z926912710
623,Z595878984
2486,Z994935554
82,Z595887392
622,Z595887446
620,Z595913416
2485,Z595791082
2484,Z2011666282
621,Z595145130
271,Z17676411
271,Z17676420
87,Z595125628
271,Z17675471
271,Z17676516
2483,Z17675529
271,Z17676593
2482,Z17675084
396,Z595140440
2481,Z992559568
620,Z595910724
2480,Z2011577139
1010,Z595914614
270,Z17719660
270,Z17719932
270,Z17719933
1010,Z595915444
1009,Z17720186
1008,Z367577648
2479,Z595916242
2478,Z595774464
2477,Z595825486
2476,Z450450668
1007,Z442998766
2475,Z237833128
2474,Z278047260
2473,Z373685424
2472,Z243559150
2471,Z52406842
2470,Z144867952
2469,Z31597928
2468,Z229675510
2467,Z167846878
650,Z354841418
205,Z444928184
205,Z444929404
2466,Z443014812
1006,Z31193232
2465,Z65396809
2464,Z354542880
2463,Z422204154
911,Z383568832
204,Z396328028
2462,Z317330948
203,Z407892424
2461,Z288145600
363,Z197101884
1005,Z362701410
2460,Z238111416
2459,Z366771712
1004,Z358295574
2458,Z442740146
157,Z443902388
2457,Z444083786
606,Z339255662
156,Z18355844
43,Z442548290
157,Z444093020
650,Z218103890
616,Z365139618
2456,Z227657322
619,Z52310601
619,Z29881326
804,Z99500358
1003,Z142561534
1003,Z142561540
2455,Z131495960
2454,Z125628158
196,Z998279224
270,Z17720736
2453,Z1197801598
2452,Z2011568333
2451,Z1444136937
2450,Z1675710044
2449,Z2011561280
2448,Z2011561377
2447,Z1506208649
2446,Z595098784
2445,Z1506206930
2444,Z595079866
2443,Z595124490
912,Z112630850
618,Z595075854
21,Z17748807
1002,Z595076066
127,Z17749637
2442,Z442738046
157,Z443901456
1000,Z118689564
652,Z424723862
360,Z441900774
617,Z444313636
2441,Z370372600
270,Z17720502
2440,Z17749478
203,Z407242560
380,Z407423866
2439,Z408048156
2438,Z354555956
372,Z169596750
205,Z444928534
2437,Z344216548
2436,Z357037346
160,Z271054110
2435,Z335320872
2434,Z370895254
616,Z362538266
2433,Z362525702
2432,Z336631444
2431,Z422227292
206,Z407915060
2430,Z32956388
2429,Z416914716
2428,Z99121151
2427,Z424391728
1001,Z424460470
605,Z362655504
1000,Z64782187
908,Z369472892
2426,Z64885456
2425,Z431723604
615,Z424394004
999,Z432352922
2424,Z372128834
2423,Z442039448
160,Z333719116
2422,Z284590792
2421,Z226189028
2420,Z445039368
2419,Z125074170
2418,Z26444965
614,Z336763920
2417,Z223916612
2416,Z226312064
2415,Z164808756
2414,Z281814998
2413,Z88613543
2412,Z441837664
2411,Z17752034
2410,Z90910370
2409,Z216988742
2408,Z416965024
2407,Z432217138
160,Z368060670
2406,Z282078964
2405,Z319535636
2404,Z193336072
384,Z17776314
2403,Z17775922
613,Z17776401
2402,Z17776835
384,Z17776950
613,Z17776578
2401,Z17776129
384,Z17775704
2400,Z993129376
2399,Z17752290
2398,Z17759552
2397,Z17760085
2396,Z596190108
2395,Z1327938754
2394,Z596205882
998,Z17787431
196,Z998687898
612,Z17787489
2393,Z17788004
381,Z596144512
612,Z17787683
2392,Z17788674
269,Z17793223
2391,Z596196308
2390,Z88328104
127,Z17792963
127,Z17792988
997,Z424537366
657,Z424611382
2389,Z441651034
127,Z17793008
2388,Z27332318
2387,Z17777084
996,Z17775775
384,Z17775798
2386,Z993124840
995,Z1005613730
2385,Z1506503527
2384,Z17787242
2383,Z1506460007
269,Z17793090
2382,Z458604724
127,Z17793166
2381,Z994807594
2380,Z2011809325
2379,Z238873688
2378,Z599751734
594,Z599662604
2377,Z160079830
116,Z442564898
2376,Z431719022
2375,Z599760168
2374,Z1506140954
268,Z17813376
2373,Z1506171656
93,Z17812453
994,Z17812981
840,Z17813015
994,Z17813620
99,Z17813686
2372,Z599750220
993,Z17812611
383,Z17812625
2371,Z599692448
241,Z17812377
608,Z62759533
2370,Z73303098
2369,Z17815825
267,Z599745118
267,Z599745322
267,Z599745328
2368,Z599659984
2367,Z336614266
202,Z17813919
2366,Z17812648
2365,Z17812651
2364,Z17812686
2363,Z90933120
202,Z17813155
992,Z237496790
382,Z17813160
611,Z453530332
2362,Z599659682
610,Z17812254
155,Z17812744
155,Z17812749
2361,Z17813212
2360,Z435605864
609,Z17812752
202,Z17812761
382,Z17813267
2359,Z599744442
2358,Z599744642
733,Z599745062
2357,Z599667164
2356,Z435191102
113,Z17814724
2355,Z995819200
2354,Z30093989
2353,Z599690696
608,Z30093901
2352,Z453530650
2351,Z435606058
611,Z435601892
2350,Z995857784
2349,Z599740270
267,Z599743386
2348,Z599743550
2347,Z381571198
2346,Z368201526
2345,Z368813562
2344,Z113879598
540,Z197833626
2343,Z424613600
2342,Z318926334
2341,Z297333264
360,Z17828779
2340,Z596215022
2339,Z994465010
381,Z596061788
7,Z17834278
7,Z17834287
7,Z17834293
7,Z17834303
991,Z596032724
2338,Z1506175504
990,Z596061812
2337,Z17842303
989,Z596040658
201,Z17841697
201,Z17841698
21,Z17848118
21,Z17848120
21,Z17848126
607,Z17847665
2336,Z17848147
21,Z17848159
21,Z17848161
21,Z17847242
607,Z17847735
21,Z17847289
21,Z17847291
125,Z17848265
21,Z17847306
21,Z17847309
125,Z17847310
2335,Z17847371
2334,Z17847372
2333,Z17847391
747,Z17844138
125,Z17847401
2332,Z1506569009
16,Z17845165
14,Z596236416
126,Z17847478
21,Z17847996
21,Z17847999
347,Z17843791
66,Z17844260
21,Z17848012
21,Z17848025
2331,Z17848057
125,Z17847600
21,Z17848061
21,Z17848065
2330,Z1506564334
607,Z17847614
21,Z17848106
125,Z17848111
125,Z17848112
126,Z17848114
2329,Z596223904
3,Z596022610
2328,Z596059820
2327,Z596219992
2326,Z596022840
989,Z596041430
266,Z17853263
988,Z596221246
207,Z450388444
606,Z279355456
2325,Z272590282
2324,Z68423256
2323,Z68173734
987,Z392292058
380,Z407423840
265,Z432171666
2322,Z450475956
2321,Z395895594
2320,Z395006488
2319,Z432159416
67,Z432159930
2318,Z444996686
686,Z237135792
601,Z424820836
2317,Z443941880
2316,Z406664044
2315,Z407606202
2314,Z976732684
2313,Z444953000
116,Z444047618
2312,Z444556044
2311,Z457533314
605,Z367079412
2310,Z229909844
986,Z89332717
2309,Z225029680
2308,Z236454970
2307,Z30612867
2306,Z333032560
604,Z432159552
2305,Z240731314
2304,Z91045780
985,Z152644638
2303,Z424937560
2302,Z407304232
2301,Z441119434
121,Z442532578
2300,Z466857172
2299,Z1506590878
2298,Z441064664
977,Z441104172
975,Z441160200
2297,Z441209502
43,Z441613034
2296,Z296607338
2295,Z361380018
258,Z409970220
411,Z410504110
2294,Z444106778
2293,Z444558584
121,Z466777310
984,Z332989920
983,Z354976982
2292,Z28275723
602,Z424724376
379,Z442541634
2291,Z573624612
2290,Z97031984
2289,Z450345160
2288,Z219779254
2287,Z354428768
982,Z253246852
2286,Z410504118
2285,Z445070178
2284,Z477215972
2283,Z318656064
603,Z409932994
2282,Z432168742
981,Z424815464
562,Z191587770
2281,Z226788902
2280,Z424480284
2279,Z424726560
602,Z424724790
2278,Z227194668
2277,Z441867206
378,Z441931756
2276,Z443947254
980,Z444929352
2275,Z338318410
2274,Z407567204
377,Z151828896
802,Z573639970
2273,Z574394594
979,Z450144682
43,Z454156052
116,Z443890246
2272,Z463871406
43,Z463928284
2271,Z238100088
601,Z441129630
43,Z441670078
2270,Z443928774
2269,Z450188652
973,Z608340130
601,Z441130202
800,Z341691342
2268,Z283948602
600,Z424727000
265,Z432169770
116,Z443275146
2267,Z443809376
2266,Z318154972
978,Z424715870
376,Z432170360
265,Z432170824
265,Z432174734
2265,Z477304756
2264,Z573633354
2263,Z30227481
2262,Z439207896
2261,Z477279732
977,Z441199984
43,Z462704726
2260,Z372149904
2259,Z30563461
2258,Z30537059
258,Z352258302
2257,Z287051756
796,Z24310728
2256,Z335943666
2255,Z26552501
976,Z18776096
2254,Z228563418
2253,Z369915252
2252,Z372542738
2251,Z440923486
2250,Z30563454
2249,Z30472508
2248,Z1506592509
2247,Z444981264
2246,Z56680302
2245,Z442255492
121,Z442521212
2244,Z442606524
2243,Z393481222
2242,Z424535362
975,Z424814654
124,Z17885681
974,Z441209438
2241,Z441867250
376,Z432170942
2240,Z432175300
2239,Z573398532
2238,Z343147570
973,Z608340074
2237,Z441044430
2236,Z441209462
121,Z442394928
124,Z17885444
2235,Z441129694
972,Z415231948
600,Z424719112
599,Z430327314
376,Z432170408
376,Z432171162
2234,Z857696124
43,Z466885398
264,Z17885996
265,Z432172822
2233,Z441146934
2232,Z106746830
2231,Z424460288
2230,Z98990892
894,Z1506426038
121,Z442988014
2229,Z573705284
2228,Z108906130
2227,Z573693776
2226,Z573188930
2225,Z424665406
403,Z424716242
363,Z368740682
948,Z573245374
2224,Z574397620
2223,Z573177486
793,Z570763902
2222,Z571805168
2221,Z570569608
959,Z574334786
775,Z572893768
2220,Z594985766
278,Z595859616
2219,Z574056398
2218,Z595851962
2217,Z573252338
2216,Z573913788
2215,Z573448724
2214,Z573300010
2213,Z595672962
2212,Z573468588
2211,Z594985428
2210,Z573708860
2209,Z572898898
2208,Z594986248
2207,Z573652584
2206,Z89548744
2205,Z572610024
2204,Z570576754
2203,Z573259048
2202,Z572697968
971,Z573312592
2201,Z574510462
2200,Z573177122
594,Z572625064
2199,Z573591254
963,Z572510886
970,Z574226004
2198,Z571462380
2197,Z595662338
251,Z572717692
2196,Z595850198
2195,Z595851246
2194,Z572680982
2193,Z573448354
19,Z572724544
598,Z573719788
967,Z17893762
595,Z2394634896
2192,Z595886184
2191,Z603321636
969,Z603258562
123,Z603438442
2190,Z603260150
2189,Z1506428853
375,Z17899322
2188,Z1005504168
263,Z17900349
263,Z17899398
595,Z2394635008
263,Z17900407
375,Z17899483
375,Z17900538
375,Z17899223
263,Z17900303
6,Z17904382
6,Z17904394
6,Z17904395
2187,Z571991544
2186,Z570906428
2185,Z573473812
2184,Z573623346
2183,Z572687578
968,Z572711382
2182,Z572586314
2181,Z573639292
2180,Z572612480
123,Z603404156
967,Z17893811
596,Z17904838
6,Z17903957
6,Z17904416
123,Z603405378
2179,Z954353754
966,Z17903997
6,Z17903999
6,Z17904479
374,Z17905403
6,Z17904533
6,Z17904534
6,Z17904551
6,Z17904560
597,Z17904569
965,Z17905003
2178,Z17905004
6,Z17905468
965,Z17905478
123,Z603351356
262,Z17904574
6,Z17904591
596,Z17904166
6,Z17904181
6,Z17904183
6,Z17904634
262,Z17904666
6,Z17905141
6,Z17903794
6,Z17904230
98,Z17903815
2177,Z17904257
6,Z17904718
6,Z17905179
373,Z17904308
373,Z17904309
6,Z17904311
6,Z17903909
2176,Z998363698
2175,Z604024542
595,Z2441182365
2174,Z1708172986
2173,Z1506462635
2172,Z603212152
388,Z603216844
123,Z603444484
2171,Z413467180
964,Z1953318697
227,Z604031070
2170,Z595790152
2169,Z572724730
2168,Z574084654
2167,Z573413748
2166,Z573411726
2165,Z596092442
2164,Z594952878
449,Z572715260
2163,Z573705624
2162,Z573706010
963,Z572510992
962,Z570880222
2161,Z572802184
282,Z596097114
2160,Z572519066
2159,Z572825226
2158,Z572873844
2157,Z573457458
2156,Z595671030
961,Z573472408
2155,Z595860244
961,Z573472496
2154,Z574231638
372,Z169594956
2153,Z572517286
2152,Z574149024
2151,Z572641536
2150,Z595768394
799,Z594987046
2149,Z573916298
2148,Z574508858
2147,Z572612394
2146,Z595828788
2145,Z572716338
2144,Z595832122
2143,Z595659312
2142,Z572689334
2141,Z596095100
2140,Z573721730
2139,Z595672602
2138,Z605720706
2137,Z605751210
2136,Z17931770
2135,Z605661124
2134,Z991862152
2133,Z605720580
368,Z450111852
2132,Z605665114
2131,Z573704960
960,Z573431024
2130,Z572699836
2129,Z573193084
2128,Z573658736
2127,Z570615120
2126,Z574006446
2125,Z574054908
2124,Z573231436
2123,Z574501788
959,Z574331840
2122,Z279121284
2121,Z594934286
2120,Z17940726
2119,Z1919877797
2118,Z84460433
2117,Z605713372
804,Z605717216
958,Z605736106
2116,Z605670336
2115,Z994434920
2114,Z604655424
2113,Z605663456
2112,Z605667570
122,Z17969795
122,Z17970745
122,Z17970756
2111,Z605671998
773,Z605706910
122,Z17970791
122,Z17970810
2110,Z17969518
2109,Z605660334
122,Z17970909
2108,Z605711108
122,Z17969591
2107,Z993081788
957,Z17970528
2106,Z605668392
594,Z605719134
2105,Z17971138
593,Z998004860
592,Z604393324
371,Z604452058
2104,Z1005124954
371,Z604442738
371,Z604456608
591,Z992167202
788,Z17955537
2103,Z31013907
49,Z17956066
2102,Z605714028
786,Z17955682
2101,Z17955264
49,Z17955744
2100,Z425067736
2099,Z28099337
956,Z126416292
2098,Z1538565612
2097,Z604388788
2096,Z604409528
955,Z604438482
2095,Z604605320
2094,Z604418936
2093,Z604419226
2092,Z27541931
2091,Z26445430
590,Z604633080
592,Z604419732
2090,Z18015438
589,Z603980800
371,Z604457232
2089,Z1005143082
0,Z17982003
955,Z604453812
81,Z17982590
0,Z17982607
0,Z17982622
2088,Z604603686
105,Z604628418
2087,Z2012037613
2086,Z7621231405
2085,Z604201520
14,Z604408754
2084,Z1005095010
713,Z604418092
14,Z604554634
123,Z603470576
954,Z603982444
2083,Z857702182
2082,Z197628990
2081,Z18015700
2080,Z603943832
63,Z603722320
2079,Z603944320
62,Z18046802
134,Z18046385
2078,Z603508856
77,Z18046821
62,Z18047311
62,Z18047353
3,Z603976690
44,Z603980054
370,Z18047364
2077,Z812836838
587,Z932818314
2076,Z1355270402
953,Z237808574
2075,Z603625756
2074,Z603978982
2073,Z433627480
2072,Z18031597
951,Z603528748
2071,Z183095852
2070,Z603515898
2069,Z603522222
588,Z603536472
2068,Z603796044
952,Z26836267
2067,Z433694186
66,Z18046529
951,Z603707242
62,Z18046567
950,Z18047031
2066,Z603938094
177,Z603976762
242,Z18046160
2065,Z442257812
39,Z18047104
14,Z604017070
123,Z603498622
123,Z603516588
587,Z932821796
23,Z18053061
23,Z18053068
348,Z18047181
949,Z603977208
369,Z18046736
23,Z18052368
2064,Z26837015
948,Z573245042
947,Z574567128
2063,Z595768546
2062,Z571740754
2061,Z605589888
2060,Z594946388
2059,Z573718218
2058,Z573184368
2057,Z1839883376
2056,Z1872832862
2055,Z574310954
946,Z573180610
2054,Z1005915592
2053,Z574611714
2052,Z573241464
2051,Z999101664
2050,Z573624688
2049,Z26835671
2048,Z605573784
2047,Z572905532
946,Z573180616
2046,Z319650628
2045,Z55911344
2044,Z605583712
2043,Z573191682
2042,Z368233284
2041,Z18076159
2040,Z62723405
43,Z441784528
261,Z31515950
2039,Z826883562
2038,Z605202512
866,Z365564788
247,Z424843126
2037,Z18083890
151,Z18080066
2036,Z86880494
205,Z444929172
586,Z450564034
297,Z18083507
2035,Z52467283
2034,Z573915168
253,Z18076431
2033,Z2012106697
43,Z442903018
281,Z992182466
945,Z411225218
2032,Z105182602
2031,Z32845246
2030,Z166905890
196,Z998951274
186,Z432160750
799,Z448124862
2029,Z318788586
2028,Z32588222
944,Z358292328
2027,Z195919932
2026,Z424390594
2025,Z430325872
2024,Z1276200576
2023,Z95633524
203,Z407242624
2022,Z432159562
2021,Z982918580
261,Z31523982
944,Z358292020
2020,Z444555478
585,Z18106629
943,Z18106640
368,Z450128240
2019,Z18106905
200,Z18107121
943,Z18107212
2018,Z396609184
942,Z442617386
941,Z217551426
2017,Z317371378
583,Z18107405
367,Z18107424
2016,Z971540408
196,Z998940130
200,Z18106704
2015,Z442672934
374,Z18108108
2014,Z88424123
2013,Z90997957
2012,Z422399064
547,Z25106671
585,Z18107512
261,Z31702694
585,Z18106879
373,Z18107014
584,Z18107087
940,Z384600632
2011,Z450191332
200,Z18107184
583,Z18107187
583,Z18107195
200,Z18107203
366,Z18107256
582,Z18107272
200,Z18107388
367,Z18107531
2010,Z25106543
2009,Z605852674
2008,Z605927056
2007,Z605839794
2006,Z1507114684
94,Z18122250
939,Z224819546
767,Z606080302
260,Z18126934
2005,Z605844238
260,Z18126957
2004,Z18126962
260,Z18127984
2003,Z605908636
924,Z18123220
938,Z605841186
2002,Z971536666
2001,Z606140660
2000,Z971525404
1999,Z126416358
196,Z998985084
938,Z605840750
1998,Z996173808
19,Z18128225
1997,Z18128797
1996,Z996202798
1995,Z605841866
1994,Z605841884
1993,Z605967496
1992,Z606081884
1991,Z606171662
1990,Z994691240
1989,Z18137347
1988,Z605981918
259,Z18144189
1987,Z605902826
1986,Z605955310
1985,Z605963916
1984,Z605846740
259,Z18144227
259,Z18144233
1983,Z606161336
1982,Z605846996
937,Z605851898
1981,Z605926360
1980,Z605964474
1979,Z2012184165
1978,Z606172440
1977,Z606184060
581,Z605843222
1976,Z606169186
581,Z605843330
1975,Z605843358
581,Z605843384
936,Z18151469
1974,Z1762064236
1973,Z18156894
1972,Z92027535
43,Z441610622
43,Z462369568
1971,Z372541464
1970,Z444149592
1969,Z1849200341
1968,Z1753426938
1967,Z998772206
603,Z410205426
580,Z424399212
1966,Z18156838
1965,Z1754511294
365,Z18159976
116,Z443922072
20,Z450180222
258,Z352258172
365,Z18160547
1964,Z1849467656
935,Z431820404
1963,Z18160235
1962,Z1849825227
1961,Z432873440
365,Z18159962
1960,Z571385790
1959,Z573664692
1958,Z595791468
798,Z572674618
1957,Z573204668
1956,Z1837827031
1955,Z108876594
1954,Z573375140
1953,Z594928290
1952,Z573712802
1951,Z1422866712
1950,Z18172577
551,Z18177867
1949,Z18177436
1948,Z2012223755
1947,Z971893588
1946,Z1047745100
94,Z18175842
191,Z18178543
1945,Z96007719
934,Z2012218521
1944,Z1006219294
1943,Z977167828
1942,Z606220688
392,Z106060264
199,Z18212825
199,Z18212834
579,Z18212882
579,Z18212885
1941,Z18212954
933,Z18211990
199,Z18212983
1940,Z167420188
1939,Z88584566
933,Z18212527
1938,Z606251466
1937,Z606261304
1936,Z2011873153
854,Z606342068
1935,Z1006385264
932,Z999737518
931,Z18207566
61,Z18212584
1934,Z18212104
1933,Z1507692259
129,Z606404578
199,Z18212661
61,Z18213162
61,Z18213175
61,Z18213178
1932,Z18212195
364,Z18212249
199,Z18212733
929,Z606312264
1931,Z18212251
61,Z18212255
1930,Z999741070
199,Z18212277
61,Z18213257
61,Z18212299
579,Z18212783
1929,Z606413184
930,Z606428248
929,Z606312616
1928,Z606417718
1927,Z952429264
1926,Z226215586
1925,Z29884317
578,Z24385990
1924,Z21992451
1923,Z460384274
1922,Z193317614
363,Z358283820
1921,Z359464512
1920,Z999718130
1919,Z442244740
1918,Z424331514
1917,Z424620490
1916,Z606219792
1915,Z1250629933
1914,Z1571905422
1913,Z235709226
1912,Z606326866
1911,Z606360886
577,Z216769014
1910,Z606365650
1909,Z356572880
1908,Z227238792
208,Z26602134
576,Z95897104
1907,Z607199190
1906,Z166818138
1905,Z295486528
1904,Z95949538
297,Z18249498
1903,Z450442106
1902,Z606905342
203,Z991690086
20,Z18253749
1901,Z425216140
1900,Z2012372823
575,Z18261595
345,Z18261618
36,Z18260284
346,Z18261647
575,Z18261307
1899,Z31512418
154,Z18270730
1898,Z424822316
1897,Z442568918
1896,Z455272960
395,Z166816662
1895,Z432281300
1894,Z428891666
1893,Z607222210
1892,Z235351209
326,Z18242645
261,Z33270942
1891,Z26704484
928,Z317547816
1890,Z440996968
1889,Z102891198
1888,Z168734044
1887,Z212462462
1886,Z65094193
927,Z383782748
563,Z424665346
1885,Z443941296
560,Z409721146
1884,Z424536204
1883,Z372514392
1882,Z27167711
1881,Z1830617905
1880,Z1193531942
257,Z442582124
1879,Z994272568
1878,Z998784126
1877,Z18271117
1876,Z606589304
1875,Z971670628
926,Z18295271
1874,Z27167602
574,Z166935084
573,Z18296370
1873,Z1726618897
256,Z18295439
1872,Z606610862
346,Z18296422
1871,Z1507817521
1870,Z29693650
1869,Z46384901
1868,Z18295659
36,Z18296116
36,Z18296139
1867,Z27805344
36,Z18296234
1866,Z606505914
925,Z18292142
1865,Z996107588
926,Z18295060
574,Z166823394
1864,Z202526396
1863,Z2012529728
874,Z18295109
574,Z166853448
120,Z18294661
573,Z18295242
36,Z18295245
1862,Z26988025
925,Z18292283
1861,Z48862043
1860,Z1005718728
1859,Z26507940
572,Z89782424
571,Z980944476
41,Z18316601
924,Z18321076
1858,Z18321173
1857,Z968632296
571,Z978986962
1856,Z2012426843
1855,Z126416462
1854,Z1507611654
1853,Z2012336876
1852,Z1507424915
41,Z18317072
7,Z18317088
20,Z18316773
571,Z980947940
46,Z18318951
1851,Z18318995
249,Z18321032
570,Z234729864
889,Z18356689
569,Z18355745
570,Z18355748
1850,Z18355754
351,Z18356726
923,Z18356739
343,Z18355794
922,Z18355795
544,Z18356265
198,Z18356770
554,Z18356775
1849,Z18357309
542,Z18357316
920,Z1507594675
1848,Z1006657736
1847,Z2391305018
1846,Z1507603509
921,Z62842832
919,Z991819192
241,Z214586122
1845,Z194580278
1844,Z297256026
1843,Z1507604170
1842,Z1507604299
920,Z1507604970
347,Z18355640
362,Z18355644
96,Z18356126
31,Z18357097
552,Z18353261
919,Z991818678
918,Z18356162
1841,Z100872280
568,Z18370976
1840,Z606182794
1839,Z18371511
1838,Z991941240
1837,Z652695728
917,Z667638476
567,Z18371181
568,Z18371663
31,Z18356991
31,Z18356996
31,Z18356997
1836,Z220613638
31,Z18357014
142,Z18356045
1835,Z18356574
255,Z18356591
1834,Z606178028
1833,Z1507334689
1832,Z18371786
1831,Z450474634
1830,Z18371867
567,Z18371666
567,Z18371672
1829,Z200037454
1828,Z286079162
1827,Z204269820
1826,Z956187796
1825,Z991896318
1824,Z768996044
1823,Z731768788
153,Z18379815
15,Z18380866
19,Z18380875
1822,Z959452728
41,Z18379867
1821,Z18357324
1820,Z1507609430
1819,Z237516018
322,Z18357331
20,Z18353525
20,Z18353526
362,Z237516014
362,Z18355896
349,Z18356395
31,Z18355940
153,Z18355941
566,Z18355943
255,Z18355944
31,Z18355946
1818,Z18355953
156,Z18355971
156,Z18355972
156,Z18355977
255,Z18356942
86,Z18358041
1817,Z18353651
565,Z18356531
7,Z18380891
19,Z18380899
1816,Z271278684
916,Z1006751306
1815,Z225232552
1814,Z340213018
915,Z749347838
1813,Z991587868
1812,Z605958384
1811,Z2012462622
1810,Z780813586
1809,Z757026672
7,Z18379445
1808,Z332904450
546,Z18381074
19,Z18381111
914,Z367634554
1807,Z333723330
1806,Z415039756
914,Z367634644
19,Z18379651
913,Z18379665
1805,Z117708632
1804,Z33238336
1803,Z979219074
1802,Z606269846
197,Z18379733
204,Z357440354
7,Z18379276
1801,Z167621790
1800,Z764582620
43,Z442454068
1799,Z450232326
1798,Z424328936
1797,Z441877284
909,Z442255442
1796,Z137364638
1795,Z450151510
1794,Z459204892
912,Z112631758
1793,Z606186430
360,Z18390735
1792,Z18391397
368,Z450478062
1791,Z1507467734
1790,Z739488998
1789,Z994110126
1788,Z441090482
1787,Z605954140
1786,Z605964360
1785,Z137366230
1784,Z365569578
1783,Z606223816
1782,Z433550170
1781,Z433550386
1780,Z606258514
1779,Z2012474902
1778,Z338685828
911,Z367470600
157,Z443922060
1777,Z299452768
910,Z333870170
1776,Z416964784
564,Z424668904
602,Z424717292
1775,Z394503676
1774,Z443904096
1773,Z372514952
1772,Z278056332
1771,Z1507128607
1770,Z1675176691
1769,Z406413078
1768,Z221162026
1767,Z450473366
1766,Z450541606
1765,Z441208548
909,Z442255402
1764,Z118691168
1763,Z53837951
1762,Z416964702
1761,Z448153392
563,Z424670520
1760,Z441843346
1759,Z450388680
1758,Z608463840
1757,Z424515472
562,Z195071994
908,Z355413874
1756,Z367526426
1755,Z421999364
1754,Z440853188
1753,Z441161578
907,Z443004260
1752,Z454409356
1751,Z193414702
906,Z228292128
1750,Z240346122
121,Z441947380
561,Z33469421
1749,Z27204344
1748,Z416895024
1747,Z608428552
1746,Z1507190655
1745,Z442871498
157,Z442875490
560,Z409721270
1744,Z444983660
254,Z424717676
1743,Z26397134
90,Z18443446
1742,Z18443502
1741,Z1006821434
457,Z27204272
548,Z212169450
905,Z32567276
156,Z18442683
1740,Z996748160
361,Z18432625
360,Z18430270
42,Z18431733
42,Z18431263
1739,Z18436162
61,Z18432340
559,Z18442948
559,Z18442949
1738,Z18443422
1737,Z18443323
904,Z18442870
904,Z18442871
561,Z31453389
1736,Z32858989
1735,Z27806635
15,Z18452777
61,Z18458863
253,Z18452327
15,Z18452785
15,Z18452799
77,Z18452343
359,Z18452360
359,Z18452371
60,Z18452830
1734,Z1006475160
1733,Z32079885
15,Z18452857
1732,Z954394928
1731,Z91038720
558,Z18452892
886,Z18452921
1730,Z1694805339
1729,Z1845307701
903,Z432747244
557,Z432747058
556,Z961062192
1728,Z30402179
42,Z18460911
41,Z18460920
1727,Z1507110909
1726,Z102153078
1725,Z18460477
1724,Z18460098
358,Z1873949141
903,Z339475904
555,Z18460305
20,Z18468715
1723,Z32279136
548,Z85922070
1722,Z27205201
1721,Z26592892
1720,Z109286992
1719,Z32248557
902,Z608443968
1718,Z27205857
7,Z18431927
7,Z18431013
1717,Z27008244
901,Z18431565
1716,Z996748066
1715,Z18443826
343,Z18451554
892,Z56572498
544,Z18452025
900,Z18451725
1714,Z18451734
15,Z18451753
1713,Z117706360
1712,Z1006820880
569,Z18451505
899,Z18452995
15,Z18452997
60,Z18452076
554,Z18452535
1711,Z18452551
646,Z18453040
542,Z18453076
196,Z999958444
357,Z31815923
1710,Z31816198
553,Z18451639
1709,Z32409499
15,Z18451700
1708,Z18451710
553,Z18451401
554,Z18451403
1707,Z18451410
1706,Z18451455
96,Z18451886
15,Z18451479
